PROGRAM_CODE,PROJ_NAME,SPECIES_NAME,RUN_NAME,BROOD_YEAR,STOCK_NAME,STOCK_PROD_AREA_CODE,STOCK_CU_INDEX,STOCK_CU_NAME,STOCK_TYPE_CODE,REARING_TYPE_CODE,FACILITY_NAME,RELEASE_SITE_NAME,REL_CU_INDEX,REL_CU_NAME,RELEASE_STAGE_NAME,MRP_TAGCODE,RELEASE_YEAR,START_DATE,END_DATE,AVE_WEIGHT,PURPOSE_CODE,TRANSFER,RELEASE_COMMENT,RowNum,TaggedClip,TaggedNum,ShedTagNum,NoTagClip,NoTagNum,NoTagPartMarkNum,UnmarkedNum,TotalRelease,Status,Joe's Comment
PIP,Whitehorse,Chinook,Spring,2002,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Wolf Cr/YUKN,CK-69,UPPER YUKON RIVER,Fed Fry,184749,2003,200306,200306,2.69,P,U,,1,AD,26704,161,,0,0,,26865,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Wolf Creek here is in the Gazetteer of Yukon and is also identified in the 2022/23 WRFH annual report. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2003,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Byng Cr,CK-69,UPPER YUKON RIVER,Fed Fry,020168,2004,20040608,20040608,3.4,P,U,,1,AD,24401,626,,0,0,,25027,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Byng Creek here is in the Gazetteer of Yukon and is a tributary to Michie Creek. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER."
PIP,Whitehorse,Chinook,Spring,2003,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,McClintock R,CK-69,UPPER YUKON RIVER,Fed Fry,020167,2004,20040608,20040608,3.2,P,U,,1,AD,24246,879,,0,0,,25125,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The McClintock River here is M'Clintock River in the Gazetteer of Yukon and is a tributary to Marsh Lake upstream of the dam. Michie Creek is a tributary to McClintock River. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2003,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Fed Fry,020165,2004,20040608,20040608,3.1,P,U,FED FRY RELEASE. SEE ALSO 020166.,1,AD,13594,306,,0,0,,13900,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2003,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Fed Fry,020166,2004,20040608,20040608,3.1,P,U,FED FRY RELEASE. SEE ALSO 020165.,1,AD,24609,554,,0,0,,25163,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2003,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Wolf Cr/YUKN,CK-69,UPPER YUKON RIVER,Fed Fry,020170,2004,20040528,20040530,2.9,P,U,,1,AD,28946,292,,0,0,,29238,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Wolf Creek here is in the Gazetteer of Yukon and is also identified in the 2022/23 WRFH annual report. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2003,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Yukon R,CK-69,UPPER YUKON RIVER,Fed Fry,020169,2004,20040528,20040529,3.1,P,N,FED FRY RELEASED TO MAINSTEM 15 KM UPSTREAM OF DAM.,1,AD,24920,431,,0,0,,25351,All Good - Edited x 2,"Edited 2 things here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, similar situation for when REL_SITE_NAME = ""Yukon R"". There is the same mis-alignment. So I changed the REL_CU_INDEX to CK-69 (from CK-76) and the REL_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2004,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Byng Cr,CK-69,UPPER YUKON RIVER,Fed Fry,185618,2005,20050613,20050613,2.5,P,U,RELEASED INTO YUKON R. TRIBUTARY. ALSO SEE 185619,1,AD,5853,119,,0,0,,5972,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Byng Creek here is in the Gazetteer of Yukon and is a tributary to Michie Creek. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER."
PIP,Whitehorse,Chinook,Spring,2004,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Byng Cr,CK-69,UPPER YUKON RIVER,Fed Fry,185619,2005,20050613,20050613,2.5,P,U,RELEASED INTO YUKON R TRIBUTARY. ALSO SEE 185618,1,AD,4369,89,,0,0,,4458,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Byng Creek here is in the Gazetteer of Yukon and is a tributary to Michie Creek. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER."
PIP,Whitehorse,Chinook,Spring,2004,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Fed Fry,020164,2005,20050613,20050613,2.5,P,U,"RELEASED TO TRIBUTARY OF YUKON R. SEE ALSO 020165, 080165 & 185620.",1,AD,4870,0,,0,0,,4870,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2004,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Fed Fry,080165,2005,20050613,20050613,2.5,P,U,RELEASED INTO YUKON R. TRIBUTARY. ALSO SEE 020164 AND 185620,1,AD,28082,284,,0,0,,28366,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2004,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Fed Fry,185620,2005,20050613,20050613,2.5,P,U,RELEASED INTO YUKON R. TRIBUTARY. ALSO SEE 080165 AND 020164,1,AD,5906,0,,0,0,,5906,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2004,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Wolf Cr/YUKN,CK-69,UPPER YUKON RIVER,Fed Fry,181936,2005,20050531,20050605,2.5,P,U,RELEASED INTO YUKON R. TRIBUTARY. ALSO SEE 185617,1,AD,10751,109,,0,0,,10860,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Wolf Creek here is in the Gazetteer of Yukon and is also identified in the 2022/23 WRFH annual report. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2004,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Wolf Cr/YUKN,CK-69,UPPER YUKON RIVER,Fed Fry,185617,2005,20050531,20050605,2.5,P,U,RELEASED INTO YUKON R TRIBUTARY. ALSO SEE 181936,1,AD,5835,59,,0,0,,5894,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Wolf Creek here is in the Gazetteer of Yukon and is also identified in the 2022/23 WRFH annual report. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2004,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Yukon R,CK-69,UPPER YUKON RIVER,Fed Fry,080168,2005,20050602,20050707,2.5,P,N,,1,AD,28991,293,,0,0,,29284,All Good - Edited x 2,"Edited 2 things here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, similar situation for when REL_SITE_NAME = ""Yukon R"". There is the same mis-alignment. So I changed the REL_CU_INDEX to CK-69 (from CK-76) and the REL_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2005,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,McClintock R,CK-69,UPPER YUKON RIVER,Fed Fry,080170,2006,20060614,20060614,2.89,P,U,RELEASED INTO YUKON R TRIBUTARY. ALSO SEE 080173,1,AD,29282,296,,0,0,,29578,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The McClintock River here is M'Clintock River in the Gazetteer of Yukon and is a tributary to Marsh Lake upstream of the dam. Michie Creek is a tributary to McClintock River. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2005,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,McClintock R,CK-69,UPPER YUKON RIVER,Fed Fry,080173,2006,20060614,20060614,3.02,P,U,RELEASED INTO YUKON R. TRIBUTARY. ALSO SEE 080170,1,AD,5426,55,,0,0,,5481,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The McClintock River here is M'Clintock River in the Gazetteer of Yukon and is a tributary to Marsh Lake upstream of the dam. Michie Creek is a tributary to McClintock River. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2005,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Fed Fry,080169,2006,20060614,20060614,2.41,P,U,RELEASED INTO YUKON R. TRIBUTARY. ALSO SEE 080174,1,AD,39164,596,,0,0,,39760,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2005,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Fed Fry,080174,2006,20060614,20060614,2.58,P,U,RELEASED INTO YUKON R TRIBUTARY. ALSO SEE 080169,1,AD,3692,56,,0,0,,3748,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2005,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Wolf Cr/YUKN,CK-69,UPPER YUKON RIVER,Fed Fry,080166,2006,20060303,20060611,2.66,P,U,RELEASED INTO YUKON R TRIBUTARY. ALSO SEE AD05532,1,AD,26412,0,,0,0,,26412,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Wolf Creek here is in the Gazetteer of Yukon and is also identified in the 2022/23 WRFH annual report. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2005,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Wolf Cr/YUKN,CK-69,UPPER YUKON RIVER,Fed Fry,080171,2006,20060303,20060611,2.66,P,U,RELEASED INTO YUKON R. TRIBUTARY. ALSO SEE 080166 AND AD05532,1,AD,8718,88,,0,0,,8806,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Wolf Creek here is in the Gazetteer of Yukon and is also identified in the 2022/23 WRFH annual report. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2005,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Wolf Cr/YUKN,CK-69,UPPER YUKON RIVER,Fed Fry,AD0532,2006,20060611,20060611,2,P,U,RELEASED INTO YUKON R TRIBUTARY. ALSO SEE 080166 AND 080171,1,,0,0,AD,7658,0,,7658,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Wolf Creek here is in the Gazetteer of Yukon and is also identified in the 2022/23 WRFH annual report. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2005,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Yukon R,CK-69,UPPER YUKON RIVER,Fed Fry,080167,2006,20060608,20060608,2.63,P,N,RELEASED INTO YUKON R TRIBUTARY. ALSO SEE 080172,1,AD,28045,427,,0,0,,28472,All Good - Edited x 2,"Edited 2 things here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, similar situation for when REL_SITE_NAME = ""Yukon R"". There is the same mis-alignment. So I changed the REL_CU_INDEX to CK-69 (from CK-76) and the REL_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2005,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Yukon R,CK-69,UPPER YUKON RIVER,Fed Fry,080172,2006,20060608,20060608,2.63,P,N,RELEASED INTO YUKON R. TRIBUTARY. ALSO SEE 080167,1,AD,6761,103,,0,0,,6864,All Good - Edited x 2,"Edited 2 things here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, similar situation for when REL_SITE_NAME = ""Yukon R"". There is the same mis-alignment. So I changed the REL_CU_INDEX to CK-69 (from CK-76) and the REL_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2006,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,McClintock R,CK-69,UPPER YUKON RIVER,Fed Fry,AD06101,2007,20070608,20070608,3.22,P,N,,1,AD,38383,388,,0,0,,38771,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The McClintock River here is M'Clintock River in the Gazetteer of Yukon and is a tributary to Marsh Lake upstream of the dam. Michie Creek is a tributary to McClintock River. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2006,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,W,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Fed Fry,AD06100,2007,20070608,20070608,3.22,P,N,,1,AD,50084,506,,0,0,,50590,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
